"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","seed"
"2468",67,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",91.96,0.656566,49,297,102,195,102,102,0,102,102,102,102,195,93,25
"2469",68,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",102.99,0.668896,49,299,99,200,99,99,0,99,99,99,99,200,101,25
"2470",69,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",110.91,0.677741,49,301,97,204,97,97,0,97,97,97,97,204,107,25
"2471",70,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",114.84,0.682119,49,302,96,206,96,96,0,96,96,96,96,206,110,25
"2472",71,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",106.96,0.673333,49,300,98,202,98,98,0,98,98,98,98,202,104,25
"2473",72,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",80.75,0.644068,49,295,105,190,105,105,0,105,105,104,104,191,86,25
"2474",73,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",96.99,0.662207,49,299,101,198,101,101,0,101,101,100,100,199,98,25
"2475",74,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",103.99,0.67,49,300,99,201,99,99,0,99,99,98,98,202,103,25
"2476",75,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",77.64,0.640678,49,295,106,189,106,106,0,106,106,105,105,190,84,25
"2477",76,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",95.99,0.661074,49,298,101,197,101,101,0,101,101,100,100,198,97,25
"2478",77,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",92.96,0.657718,49,298,102,196,102,102,0,102,102,101,101,197,95,25
"2479",78,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",102.99,0.668896,49,299,99,200,99,99,0,99,99,99,99,200,101,25
"2480",79,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",91.96,0.656566,49,297,102,195,102,102,0,102,102,102,102,195,93,25
"2481",80,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",106.96,0.673333,49,300,98,202,98,98,0,98,98,98,98,202,104,25
"2482",81,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",72.51,0.634812,49,293,107,186,107,107,0,107,107,106,106,187,80,25
"2483",82,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",118.75,0.686469,49,303,95,208,95,95,0,95,95,94,94,209,114,25
"2484",83,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",72.51,0.634812,49,293,107,186,107,107,0,107,107,106,106,187,80,25
"2485",84,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",121.64,0.689769,49,303,94,209,94,94,0,94,94,94,94,209,115,25
"2486",85,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",100,0.665552,49,299,100,199,100,100,0,100,100,99,99,200,100,25
"2487",86,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",100,0.665552,49,299,100,199,100,100,0,100,100,99,99,200,100,25
"2488",87,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",76.64,0.639456,49,294,106,188,106,106,0,106,106,106,106,188,82,25
"2489",88,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",100,0.665552,49,299,100,199,100,100,0,100,100,100,100,199,99,25
"2490",89,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",106.96,0.673333,49,300,98,202,98,98,0,98,98,98,98,202,104,25
"2491",90,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",72.51,0.634812,49,293,107,186,107,107,0,107,107,107,107,186,79,25
"2492",91,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",136,0.705882,49,306,90,216,90,90,0,90,90,89,89,217,127,25
"2493",92,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",95.99,0.661074,49,298,101,197,101,101,0,101,101,100,100,198,97,25
"2494",93,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",118.75,0.686469,49,303,95,208,95,95,0,95,95,94,94,209,114,25
"2495",94,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",129.36,0.698361,49,305,92,213,92,92,0,92,92,91,91,214,122,25
"2496",95,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",121.64,0.689769,49,303,94,209,94,94,0,94,94,94,94,209,115,25
"2497",96,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",95.99,0.661074,49,298,101,197,101,101,0,101,101,100,100,198,97,25
"2498",97,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",102.99,0.668896,49,299,99,200,99,99,0,99,99,99,99,200,101,25
"2499",98,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",111.91,0.678808,49,302,97,205,97,97,0,97,97,96,96,206,109,25
"2500",99,"[49]lwHGjfrvGKHqapyIEfGJCKoGsGHciehejljftkkGknwuioDal",117.75,0.68543,49,302,95,207,95,95,0,95,95,95,95,207,112,25
"2501",0,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",294,1,45,293,0,293,0,0,0,0,0,141,141,152,152,26
"2502",1,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",277,1,45,276,0,276,0,0,0,0,0,153,153,123,123,26
"2503",2,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",290,1,45,289,0,289,0,0,0,0,0,132,132,157,157,26
"2504",3,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2505",4,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2506",5,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2507",6,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2508",7,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2509",8,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",284,1,45,283,0,283,0,0,0,0,0,130,130,153,153,26
"2510",9,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",291,1,45,290,0,290,0,0,0,0,0,146,146,144,144,26
"2511",10,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2512",11,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",285,1,45,284,0,284,0,0,0,0,0,143,143,141,141,26
"2513",12,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",295,1,45,294,0,294,0,0,0,0,0,137,137,157,157,26
"2514",13,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",286,1,45,285,0,285,0,0,0,0,0,140,140,145,145,26
"2515",14,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",284,1,45,283,0,283,0,0,0,0,0,132,132,151,151,26
"2516",15,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2517",16,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2518",17,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2519",18,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2520",19,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2521",20,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2522",21,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",278,1,45,277,0,277,0,0,0,0,0,123,123,154,154,26
"2523",22,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",278,1,45,277,0,277,0,0,0,0,0,148,148,129,129,26
"2524",23,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",283,1,45,282,0,282,0,0,0,0,0,142,142,140,140,26
"2525",24,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2526",25,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2527",26,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2528",27,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",283,1,45,282,0,282,0,0,0,0,0,148,148,134,134,26
"2529",28,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2530",29,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2531",30,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",287,1,45,286,0,286,0,0,0,0,0,144,144,142,142,26
"2532",31,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2533",32,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",288,1,45,287,0,287,0,0,0,0,0,129,129,158,158,26
"2534",33,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2535",34,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",281,1,45,280,0,280,0,0,0,0,0,140,140,140,140,26
"2536",35,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2537",36,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2538",37,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",281,1,45,280,0,280,0,0,0,0,0,153,153,127,127,26
"2539",38,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",287,1,45,286,0,286,0,0,0,0,0,146,146,140,140,26
"2540",39,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",282,1,45,281,0,281,0,0,0,0,0,123,123,158,158,26
"2541",40,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",275,1,45,274,0,274,0,0,0,0,0,160,160,114,114,26
"2542",41,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2543",42,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2544",43,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",283,1,45,282,0,282,0,0,0,0,0,147,147,135,135,26
"2545",44,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",284,1,45,283,0,283,0,0,0,0,0,148,148,135,135,26
"2546",45,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2547",46,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2548",47,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",290,1,45,289,0,289,0,0,0,0,0,144,144,145,145,26
"2549",48,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2550",49,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2551",50,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",292,1,45,291,0,291,0,0,0,0,0,145,145,146,146,26
"2552",51,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2553",52,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2554",53,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2555",54,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2556",55,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",282,1,45,281,0,281,0,0,0,0,0,143,143,138,138,26
"2557",56,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",274,1,45,273,0,273,0,0,0,0,0,141,141,132,132,26
"2558",57,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",291,1,45,290,0,290,0,0,0,0,0,155,155,135,135,26
"2559",58,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",286,1,45,285,0,285,0,0,0,0,0,136,136,149,149,26
"2560",59,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",286,1,45,285,0,285,0,0,0,0,0,145,145,140,140,26
"2561",60,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2562",61,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",285,1,45,284,0,284,0,0,0,0,0,156,156,128,128,26
"2563",62,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2564",63,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",287,1,45,286,0,286,0,0,0,0,0,151,151,135,135,26
"2565",64,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",288,1,45,287,0,287,0,0,0,0,0,149,149,138,138,26
"2566",65,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",277,1,45,276,0,276,0,0,0,0,0,150,150,126,126,26
"2567",66,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",286,1,45,285,0,285,0,0,0,0,0,152,152,133,133,26
"2568",67,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2569",68,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",285,1,45,284,0,284,0,0,0,0,0,139,139,145,145,26
"2570",69,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",284,1,45,283,0,283,0,0,0,0,0,140,140,143,143,26
"2571",70,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2572",71,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2573",72,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2574",73,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",287,1,45,286,0,286,0,0,0,0,0,147,147,139,139,26
"2575",74,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2576",75,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",285,1,45,284,0,284,0,0,0,0,0,146,146,138,138,26
"2577",76,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2578",77,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2579",78,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2580",79,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",285,1,45,284,0,284,0,0,0,0,0,151,151,133,133,26
"2581",80,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2582",81,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",286,1,45,285,0,285,0,0,0,0,0,162,162,123,123,26
"2583",82,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2584",83,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2585",84,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2586",85,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",280,1,45,279,0,279,0,0,0,0,0,152,152,127,127,26
"2587",86,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",285,1,45,284,0,284,0,0,0,0,0,150,150,134,134,26
"2588",87,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2589",88,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2590",89,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",282,1,45,281,0,281,0,0,0,0,0,152,152,129,129,26
"2591",90,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2592",91,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",290,1,45,289,0,289,0,0,0,0,0,141,141,148,148,26
"2593",92,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2594",93,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",278,1,45,277,0,277,0,0,0,0,0,137,137,140,140,26
"2595",94,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",281,1,45,280,0,280,0,0,0,0,0,146,146,134,134,26
"2596",95,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",287,1,45,286,0,286,0,0,0,0,0,146,146,140,140,26
"2597",96,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",281,1,45,280,0,280,0,0,0,0,0,142,142,138,138,26
"2598",97,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2599",98,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2600",99,"[45]nbEGHcHtGdxuGHnKHqJqapuziKdJgxnjirvdIfBHldlHn",0,0,45,1,248,0,249,0,0,0,0,1,0,248,0,26
"2601",0,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2602",1,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2603",2,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2604",3,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2605",4,"[17]qHcBdfKDaevaJGvaH",235,1,17,234,0,234,0,0,0,0,0,130,130,104,104,27
"2606",5,"[17]qHcBdfKDaevaJGvaH",230,1,17,229,0,229,0,0,0,0,0,98,98,131,131,27
"2607",6,"[17]qHcBdfKDaevaJGvaH",233,1,17,232,0,232,0,0,0,0,0,121,121,111,111,27
"2608",7,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2609",8,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2610",9,"[17]qHcBdfKDaevaJGvaH",235,1,17,234,0,234,0,0,0,0,0,123,123,111,111,27
"2611",10,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2612",11,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2613",12,"[17]qHcBdfKDaevaJGvaH",233,1,17,232,0,232,0,0,0,0,0,113,113,119,119,27
"2614",13,"[17]qHcBdfKDaevaJGvaH",234,1,17,233,0,233,0,0,0,0,0,126,126,107,107,27
"2615",14,"[17]qHcBdfKDaevaJGvaH",234,1,17,233,0,233,0,0,0,0,0,118,118,115,115,27
"2616",15,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2617",16,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2618",17,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2619",18,"[17]qHcBdfKDaevaJGvaH",235,1,17,234,0,234,0,0,0,0,0,123,123,111,111,27
"2620",19,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2621",20,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2622",21,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2623",22,"[17]qHcBdfKDaevaJGvaH",236,1,17,235,0,235,0,0,0,0,0,127,127,108,108,27
"2624",23,"[17]qHcBdfKDaevaJGvaH",231,1,17,230,0,230,0,0,0,0,0,106,106,124,124,27
"2625",24,"[17]qHcBdfKDaevaJGvaH",234,1,17,233,0,233,0,0,0,0,0,122,122,111,111,27
"2626",25,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2627",26,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2628",27,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2629",28,"[17]qHcBdfKDaevaJGvaH",232,1,17,231,0,231,0,0,0,0,0,113,113,118,118,27
"2630",29,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2631",30,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2632",31,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2633",32,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2634",33,"[17]qHcBdfKDaevaJGvaH",233,1,17,232,0,232,0,0,0,0,0,119,119,113,113,27
"2635",34,"[17]qHcBdfKDaevaJGvaH",234,1,17,233,0,233,0,0,0,0,0,117,117,116,116,27
"2636",35,"[17]qHcBdfKDaevaJGvaH",233,1,17,232,0,232,0,0,0,0,0,113,113,119,119,27
"2637",36,"[17]qHcBdfKDaevaJGvaH",233,1,17,232,0,232,0,0,0,0,0,121,121,111,111,27
"2638",37,"[17]qHcBdfKDaevaJGvaH",235,1,17,234,0,234,0,0,0,0,0,125,125,109,109,27
"2639",38,"[17]qHcBdfKDaevaJGvaH",240,1,17,239,0,239,0,0,0,0,0,134,134,105,105,27
"2640",39,"[17]qHcBdfKDaevaJGvaH",235,1,17,234,0,234,0,0,0,0,0,111,111,123,123,27
"2641",40,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2642",41,"[17]qHcBdfKDaevaJGvaH",0,0,17,1,250,0,251,0,0,0,0,250,0,1,0,27
"2643",42,"[17]qHcBdfKDaevaJGvaH",232,1,17,231,0,231,0,0,0,0,0,102,102,129,129,27
